Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2007,0000014260,1,          ,                              ,                         ,  ,03,0000300659,0,FREESTAR BANK                 ,1218 TOWANDA AVENUE                     ,BLOOMINGTON              ,IL,61701     ,37-0468155
2007,0000014268,1,          ,                              ,                         ,  ,03,0000120123,0,FIRST NATIONAL BANK IN CARLYLE,1350 12TH ST.                           ,CARLYLE                  ,IL,62231     ,37-0206035
2007,0000014290,1,          ,                              ,                         ,  ,03,0000851315,0,LORAIN NATIONAL BANK          ,457 BROADWAY - ATTN:  HMDA              ,LORAIN                   ,OH,44052-1769,34-0869480
2007,0000014301,1,          ,                              ,                         ,  ,01,0000113527,0,THE GRATZ NATIONAL BANK       ,PO BOX 159                              ,GRATZ                    ,PA,17030     ,23-0641835
2007,0000014310,1,          ,                              ,                         ,  ,03,0000379305,0,FIRST NATIONAL BANK IN STAUNTO,115 SOUTH ELM ST                        ,STAUNTON                 ,IL,62088-0059,37-0274835
2007,0000014328,1,          ,                              ,                         ,  ,05,0000130593,0,FIRST NATIONAL BANK           ,1890 NORTH RAILROAD AVE                 ,ARCADIA                  ,LA,71001     ,72-0185280
2007,0000014347,1,          ,                              ,                         ,  ,03,0000112353,0,CORNERSTONE BANK & TRUST      ,200 E HOMER ADAMS PARKWAY               ,ALTON                    ,IL,62002     ,37-0303780
2007,0000014351,1,          ,                              ,                         ,  ,05,0000095326,0,HONDO NATIONAL BANK           ,PO BOX 340                              ,HONDO                    ,TX,78861     ,74-0689714
2007,0000014362,1,          ,                              ,                         ,  ,03,0072966529,0,LASALLE BANK NA               ,135 SOUTH LASALLE STREET  STE 2325      ,CHICAGO                  ,IL,60603     ,36-0884183
2007,0000014369,1,          ,                              ,                         ,  ,03,0000296780,0,STILLMAN BANCCORP  N.A.       ,101 E. MAIN STREET  P.O. BOX 150        ,STILLMAN VALLEY          ,IL,61084-0150,36-1828310
2007,0000014397,1,          ,                              ,                         ,  ,03,0000580037,0,THE BARABOO NATIONAL BANK     ,PO BOX 50                               ,BARABOO                  ,WI,53913     ,39-0148750
2007,0000014399,1,          ,                              ,                         ,  ,03,0000642345,0,THE NATIONAL REPUBLIC BANK    ,1201 W HARRISON STREET                  ,CHICAGO                  ,IL,60607     ,36-1785015
2007,0000014402,1,          ,                              ,                         ,  ,03,0000224865,0,THE BELVIDERE NATIONAL BANK   ,600 SOUTH STATE STREET                  ,BELVIDERE                ,IL,61008-4300,36-1060082
2007,0000014415,1,          ,                              ,                         ,  ,03,0000324608,0,CITIZENS NATIONAL BANK        ,127 S SIDE SQUARE  P.O. BOX 1279        ,MACOMB                   ,IL,61455-5679,37-0217356
2007,0000014418,1,          ,                              ,                         ,  ,03,0000194580,0,PEOPLES NATIONAL BANK OF KEWAN,207 N TREMONT ST   PO BOX 387           ,KEWANEE                  ,IL,61443     ,36-1614225
2007,0000014429,1,          ,                              ,                         ,  ,05,0000148722,0,HELENA NATIONAL BANK          ,302 CHERRY STREET                       ,HELENA                   ,AR,72342     ,71-0084434
2007,0000014447,1,          ,                              ,                         ,  ,05,0001754602,0,BROADWAY NATIONAL BANK        ,1177 NE LOOP 410                        ,SAN ANTONIO              ,TX,78209     ,74-0526885
2007,0000014458,1,          ,                              ,                         ,  ,03,0000092824,0,FARMERS-MERCHANTS NATIONAL BAN,101 N. TAFT ST.                         ,PAXTON                   ,IL,60957     ,37-0269517
2007,0000014470,1,          ,                              ,                         ,  ,03,0000209197,0,FIRST SUBURBAN NATIONAL BANK  ,150 S FIFTH AVENUE                      ,MAYWOOD                  ,IL,60153-1388,36-1078923
2007,0000014479,1,          ,                              ,                         ,  ,03,0000099866,0,BUENA VISTA NATIONAL BANK     ,1309 SWANWICK ST                        ,CHESTER                  ,IL,62233     ,37-0601973
2007,0000014488,1,          ,                              ,                         ,  ,03,0000522084,0,MERCHANTS BANK                ,102 EAST THIRD STREET                   ,WINONA                   ,MN,55987     ,41-0632402
2007,0000014490,1,          ,                              ,                         ,  ,01,0000223228,0,PORTAGE NATIONAL BANK         ,325 INDUSTRIAL PARK ROAD  PO BOX 660    ,EBENSBURG                ,PA,15931     ,25-0906160
2007,0000014510,1,          ,                              ,                         ,  ,03,0000187587,0,NATIONAL BANK                 ,PO BOX 310                              ,HILLSBORO                ,IL,62049     ,37-0611788
2007,0000014512,1,          ,                              ,                         ,  ,03,0000360247,0,FIRST NATIONAL BANK OF ILLINOI,3256 RIDGE ROAD                         ,LANSING                  ,IL,60438     ,36-2036386
2007,0000014531,1,          ,                              ,                         ,  ,03,0000040784,0,CROOKSTON NATIONAL BANK       ,1901 SAHLSTROM DRIVE                    ,CROOKSTON                ,MN,56716     ,41-0641108
2007,0000014532,1,          ,                              ,                         ,  ,04,0000079799,0,FIRST NATIONAL BANK OF CLINTON,107 S. 2ND ST. PO BOX 606               ,CLINTON                  ,MO,64735     ,44-0511658
2007,0000014546,1,          ,                              ,                         ,  ,05,0000277761,0,FORT SILL NATIONAL BANK       ,PO BOX 33009                            ,FORT SILL                ,OK,73503     ,73-0541534
2007,0000014566,1,          ,                              ,                         ,  ,03,0000156904,0,FOREST PARK NATIONAL BANK & TR,7348 W. MADISON ST.                     ,FOREST PARK              ,IL,60130     ,36-1079213
2007,0000014579,1,          ,                              ,                         ,  ,03,0010244602,0,FIRSTMERIT BANK NA            ,III CASCADE PLAZA - CAS46               ,AKRON                    ,OH,44308-1103,34-0220600
2007,0000014583,1,          ,                              ,                         ,  ,03,0041773322,0,HARRIS N.A.                   ,111 W. MONROE                           ,CHICAGO                  ,IL,60603-4096,36-2085229
2007,0000014592,1,          ,                              ,                         ,  ,05,0000227618,0,FIRST NATIONAL BANK OF PICAYUN,121 EAST CANAL STREET                   ,PICAYUNE                 ,MS,39466     ,64-0289320
2007,0000014598,1,          ,                              ,                         ,  ,05,0000122463,0,FIRST FINANCIAL BANK N.A.     ,201 ELM STREET                          ,SWEETWATER               ,TX,79556     ,75-0746521
2007,0000014599,1,          ,                              ,                         ,  ,05,0000572811,0,FIRST NATIONAL BANK OF GEORGIA,201 MAPLE STREET                        ,CARROLLTON               ,GA,30117     ,58-0520235
2007,0000014607,1,          ,                              ,                         ,  ,03,0000117064,0,NATIONAL BANK OF PETERSBURG   ,P. O. BOX 470                           ,PETERSBURG               ,IL,62675     ,37-0642353
2007,0000014623,1,          ,                              ,                         ,  ,05,0000292827,0,TEXSTAR BANK/FNB MONAHANS     ,600 N. MARIENFELD  STE. 100             ,MIDLAND                  ,TX,79701     ,75-0761024
2007,0000014680,1,          ,                              ,                         ,  ,01,0000271414,0,FIRST NATIONAL BANK OF SCOTIA ,201 MOHAWK AVENUE                       ,SCOTIA                   ,NY,12302     ,14-0696810
2007,0000014688,1,          ,                              ,                         ,  ,03,0000518659,0,ALBANY BANK AND TRUST COMPANY ,3400 W. LAWRENCE AVENUE                 ,CHICAGO                  ,IL,60625-5104,36-2245476
2007,0000014695,1,          ,                              ,                         ,  ,04,0014664739,0,CITY NATIONAL BANK            ,555 S FLOWER STREET                     ,LOS ANGELES              ,CA,90071     ,95-1780067
2007,0000014703,1,          ,                              ,                         ,  ,05,0000332899,0,OMNIBANK.N.A.                 ,397 N. SAM HOUSTON PKWY E.              ,HOUSTON                  ,TX,77060     ,74-1197537
2007,0000014717,1,          ,                              ,                         ,  ,04,0000079198,0,FIRST NATIONAL BANK           ,1601 15TH STREET                        ,MOLINE                   ,IL,61265     ,36-2274273
2007,0000014740,1,          ,                              ,                         ,  ,03,0000390576,0,FIRST NATIONAL BANK OF AMERICA,241 EAST SAGINAW                        ,EAST LANSING             ,MI,48823     ,38-1470765
2007,0000014748,1,          ,                              ,                         ,  ,03,0000258309,0,DOWNERS GROVE NATIONAL BANK   ,5140 MAIN STREET                        ,DOWNERS GROVE            ,IL,60515     ,36-2307825
2007,0000014757,1,          ,                              ,                         ,  ,03,0000051688,0,FISHER NATIONAL               ,P.O. BOX                                ,FISHER                   ,IL,61843     ,37-0731549
2007,0000014761,1,          ,                              ,                         ,  ,03,0088081220,0,KEYBANK NATIONAL ASSOCIATION  ,2025 ONTARIO ST                         ,CLEVELAND                ,OH,44115     ,34-1586030
2007,0000014766,1,          ,                              ,                         ,  ,05,0000268433,0,FIRST NATIONAL BANK OF CRESTVI,1301 INDUSTRIAL DRIVE  P.O. BOX 1119    ,CRESTVIEW                ,FL,32539     ,59-0762637
2007,0000014775,1,          ,                              ,                         ,  ,05,0000381161,0,FIRST NATIONAL BANK & TRUST   ,29 NE EGLIN PARKWAY                     ,FORT WALTON BEACH        ,FL,32548     ,59-0788761
2007,0000014804,1,          ,                              ,                         ,  ,05,0000299672,0,EAGLE NATIONAL BANK OF MIAMI  ,8200 NW 33 STREET  SUITE 400            ,MIAMI                    ,FL,33122     ,59-0794091
2007,0000014807,1,          ,                              ,                         ,  ,05,0002502908,0,CITY NATIONAL BANK OF WV      ,P O BOX 7899                            ,CROSS LANES              ,WV,25356     ,55-0399323
2007,0000014821,1,          ,                              ,                         ,  ,05,0000173137,0,FIRST NATIONAL BANK           ,1101 HWY 35 BY-PASS SOUTH               ,PORT LAVACA              ,TX,77979     ,74-1296016
2007,0000014838,1,          ,                              ,                         ,  ,05,0002388166,0,SEACOAST NATIONAL BANK        ,PO BOX 9012                             ,STUART                   ,FL,34995-9012,59-0193820
2007,0000014874,1,          ,                              ,                         ,  ,03,0000604949,0,FIRST NATIONAL BANK  VALPARAIS,14 INDIANA AVE                          ,VALPARAISO               ,IN,46383     ,35-0310580
2007,0000014905,1,          ,                              ,                         ,  ,05,0000088830,0,FIRST NATIONAL BANK OF ALVIN  ,P O BOX 606                             ,ALVIN                    ,TX,77512-0606,74-1363638
2007,0000014911,1,          ,                              ,                         ,  ,04,0000477827,0,HAWAII NATIONAL BANK          ,45 NORTH KING STREET                    ,HONOLULU                 ,HI,96817-5102,99-0104713
2007,0000014949,1,          ,                              ,                         ,  ,03,0000117807,0,FRANKLIN NATIONAL BANK        ,525 WASHINGTON AVE N                    ,MINNEAPOLIS              ,MN,55401     ,41-0844810
2007,0000014977,1,          ,                              ,                         ,  ,05,0010169626,0,WHITNEY NATIONAL BANK         ,400 LABARRE ROAD  3RD FLOOR             ,JEFFERSON                ,LA,70121-3809,72-0352101
2007,0000014986,1,          ,                              ,                         ,  ,05,0000318024,0,FIRST NATIONAL BANK           ,PO BOX 10600                            ,MIDWEST CITY             ,OK,73140     ,73-0127305
2007,0000014991,1,          ,                              ,                         ,  ,03,0000117418,0,UNIVERSITY NATIONAL BANK      ,200 UNIVERSITY AVE WEST                 ,ST PAUL                  ,MN,55103     ,41-0852727
2007,0000014993,1,          ,                              ,                         ,  ,03,0000306202,0,FIRST NATIONAL BANK OF BROOKFI,9136 WASHINGTON AVENUE                  ,BROOKFIELD               ,IL,60513     ,36-2483165
2007,0000015000,1,          ,                              ,                         ,  ,05,0000296569,0,FIRST NATIONAL BANK OF S MIAMI,5750 SUNSET DRIVE                       ,SOUTH MIAMI              ,FL,33143     ,59-0675658
2007,0000015037,1,          ,                              ,                         ,  ,03,0000203724,0,AMERICAN HERITAGE NATL BANK   ,PO BOX 509  24 2ND ST S                 ,LONG PRAIRIE             ,MN,56347     ,41-0138450
2007,0000015038,1,          ,                              ,                         ,  ,03,0000097870,0,DUPAGE NATIONAL BANK          ,101 MAIN STREET                         ,WEST CHICAGO             ,IL,60185     ,36-1819650
2007,0000015058,1,          ,                              ,                         ,  ,04,0000093758,0,PIKES PEAK NATIONAL BANK      ,P.O. BOX 6669                           ,COLORADO SPRINGS         ,CO,80934-6669,84-0466180
2007,0000015070,1,          ,                              ,                         ,  ,01,0000180139,0,NATIONAL BANK OF NEW YORK CITY,136-29 38TH AVENUE                      ,FLUSHING                 ,NY,11354-4112,11-2005529
2007,0000015089,1,          ,                              ,                         ,  ,04,0000581269,0,FIRST NATIONAL BANK OF NORTHER,975 EL CAMINO REAL                      ,SOUTH SAN FRANCISCO      ,CA,94080     ,94-6064034
2007,0000015091,1,          ,                              ,                         ,  ,04,0000067978,0,UNITED BANK  N.A.             ,PO BOX 480                              ,ABSAROKEE                ,MT,59001     ,81-0290566
2007,0000015108,1,          ,                              ,                         ,  ,04,0001352030,0,LOS ALAMOS NATIONAL BANK      ,PO BOX 60                               ,LOS ALAMOS               ,NM,87544     ,85-0165679
2007,0000015150,1,          ,                              ,                         ,  ,04,0000260270,0,FIRST NATIONAL BANK OF MONTANA,211 N. HIGGINS STE 202                  ,MISSOULA                 ,MT,59802     ,81-0159247
2007,0000015152,1,          ,                              ,                         ,  ,05,0000091775,0,EXCHANGE NATIONAL BANK        ,600 NW 5TH                              ,MOORE                    ,OK,73153     ,73-0729906
2007,0000015170,1,          ,                              ,                         ,  ,04,0000123609,0,COLORADO NATIONAL BANK        ,3110 N NEVADA                           ,COLORADO SPRINGS         ,CO,80907     ,84-0525198
2007,0000015247,1,          ,                              ,                         ,  ,05,0000286437,0,GRUNDY NATIONAL BANK          ,PO BOX 2080                             ,GRUNDY                   ,VA,24614     ,54-0739484
2007,0000015257,1,          ,                              ,                         ,  ,05,0000162079,0,COMMERCIAL NATIONAL BANK      ,PO BOX 1998                             ,TEXARKANA                ,AR,75504     ,71-0355189
2007,0000015268,1,          ,                              ,                         ,  ,05,0000824787,0,THE INTERNATIONAL BK OF MIAMI ,121 ALHAMBRA PLAZA                      ,CORAL GABLES             ,FL,33134     ,59-1027747
2007,0000015292,1,          ,                              ,                         ,  ,05,0001252482,0,INWOOD NATIONAL BANK          ,7621 INWOOD ROAD                        ,DALLAS                   ,TX,75209     ,75-1160447
2007,0000015302,1,          ,                              ,                         ,  ,04,0000909544,0,MONTGOMERY BANK               ,ONE MONTGOMERY BANK PLAZA               ,SIKESTON                 ,MO,63801     ,43-0169840
2007,0000015309,1,          ,                              ,                         ,  ,03,0000059276,0,FIRST NB OF THE LAKES         ,2445 SHADYWOOD RD                       ,NAVARRE                  ,MN,55392-0000,41-0875438
2007,0000015346,1,          ,                              ,                         ,  ,03,0000203159,0,WESTERN SPRINGS NATIONAL BANK ,4456 WOLF ROAD                          ,WESTERN SPRINGS          ,IL,60558     ,36-1953940
2007,0000015359,1,          ,                              ,                         ,  ,04,0000388849,0,HILLTOP NATIONAL BANK         ,P O BOX 2680                            ,CASPER                   ,WY,82602-2680,83-0202762
2007,0000015379,1,          ,                              ,                         ,  ,04,0000542767,0,SECURITY NATIONAL BANK        ,1120 SOUTH 101ST STREET                 ,OMAHA                    ,NE,68124     ,47-0485339
2007,0000015383,1,          ,                              ,                         ,  ,04,0001892525,0,AMERICAN NATIONAL BANK        ,3033 E. FIRST AVENUE                    ,DENVER                   ,CO,80206     ,84-0532189
2007,0000015409,1,          ,                              ,                         ,  ,04,0000219757,0,FIRST NATIONAL BANK OF WYOMING,2020 GRAND AVENUE                       ,LARAMIE                  ,WY,82070     ,83-0203236
2007,0000015417,1,          ,                              ,                         ,  ,05,0000093581,0,COMMUNITY NATIONAL BANK       ,P. O. BOX 255                           ,DAYTON                   ,TN,37321     ,62-0718567
2007,0000015429,1,          ,                              ,                         ,  ,05,0000190270,0,FIRST NATIONAL BANK  SALLISAW ,PO BOX 308                              ,ROLAND                   ,OK,74954     ,73-0741121
2007,0000015435,1,          ,                              ,                         ,  ,04,0001592805,0,AMERICAN NATIONAL BANK        ,8990 WEST DODGE ROAD                    ,OMAHA                    ,NE,68114     ,47-0486526
2007,0000015459,1,          ,                              ,                         ,  ,03,0000358547,0,SEAWAY NATIONAL BANK          ,645 EAST 87TH STREET                    ,CHICAGO                  ,IL,60619     ,36-2534630
2007,0000015472,1,          ,                              ,                         ,  ,04,0000092816,0,FIRST NATIONAL BANK ESTES PARK,P.O. BOX 2390                           ,ESTES PARK               ,CO,80517     ,84-0534976
2007,0000015482,1,          ,                              ,                         ,  ,05,0000271633,0,PINE BLUFF NATIONAL BANK      ,P.O. BOX 7878                           ,PINE BLUFF               ,AR,71611     ,71-0764688
2007,0000015535,1,          ,                              ,                         ,  ,05,0000208687,0,FIRST NAT. BANK OF CENTRAL AL.,2323 PAUL W BRYANT DRIVE                ,TUSCALOOSA               ,AL,35401     ,63-0501760
2007,0000015543,1,          ,                              ,                         ,  ,03,0000200413,0,CONSUMERS NATIONAL BANK       ,614 EAST LINCOLN WAY                    ,MINERVA                  ,OH,44657     ,34-1794667
2007,0000015572,1,          ,                              ,                         ,  ,05,0000341571,0,FIRST NATIONAL BANK OF GRIFFIN,318 S HILL ST                           ,GRIFFIN                  ,GA,30224     ,58-0446320
2007,0000015576,1,          ,                              ,                         ,  ,03,0001241587,0,STEARNS BANK  NA              ,4191 2ND STREET SOUTH                   ,ST. CLOUD                ,MN,56301     ,41-0558220
2007,0000015589,1,          ,                              ,                         ,  ,05,0000113787,0,WILLIAMSBURG FIRSTNATIONAL BAN,POST OFFICE BOX 1066                    ,KINGSTREE                ,SC,29556-1066,57-0375109
2007,0000015592,1,          ,                              ,                         ,  ,04,0000206355,0,ACADEMY NATIONAL BANK         ,28.5 BRIARGATE BLVD                     ,COLORADO SPRINGS         ,CO,80920-4189,84-0567796
2007,0000015593,1,          ,                              ,                         ,  ,05,0000232581,0,HOMETOWN BANK N.A.            ,1801 45TH STREET                        ,GALVESTON  GALVESTON COUN,TX,77552-3909,74-1541411
2007,0000015606,1,          ,                              ,                         ,  ,05,0000191925,0,FORT HOOD NATIONAL BANK       ,BLDG 50005 CLEAR CREEK                  ,FORT HOOD                ,TX,76544     ,74-1551008
2007,0000015608,1,          ,                              ,                         ,  ,05,0000238907,0,FIDELITY NATIONAL BANK        ,330 WEST BROADWAY                       ,WEST MEMPHIS             ,AR,72301     ,62-0754619
2007,0000015642,1,          ,                              ,                         ,  ,05,0000767964,0,PARISH NATIONAL BANK          ,404 E KIRKLAND STREET                   ,COVINGTON                ,LA,70433     ,72-0642246
2007,0000015659,1,          ,                              ,                         ,  ,03,0000384355,0,ANCHOR BANK NA                ,1055 WAYZATA BOULEVARD EAST             ,WAYZATA                  ,MN,55391-1812,41-0871756
2007,0000015698,1,          ,                              ,                         ,  ,03,0000044462,0,HIAWATHA NATIONAL BANK        ,N1555 770TH STREET  P.O. BOX 156        ,HAGER CITY               ,WI,55014     ,39-0153770
2007,0000015718,1,          ,                              ,                         ,  ,03,0000041469,0,MERCHANTS BANK                ,1 SPRAGUE ST                            ,CALEDONIA                ,MN,55921     ,41-0550670
2007,0000015733,1,          ,                              ,                         ,  ,01,0000167901,0,PENNSVILLE NATIONAL BANK      ,170 S. BROADWAY                         ,PENNSVILLE               ,NJ,08070     ,22-1861737
2007,0000015738,1,          ,                              ,                         ,  ,03,0000772036,0,TRI CITY NATIONAL BANK        ,6400 SOUTH 27TH STREET                  ,OAK CREEK                ,WI,53154     ,39-1022456
2007,0000015748,1,          ,                              ,                         ,  ,05,0000392338,0,EASTERN NATIONAL BANK         ,799 BRICKELL PLAZA                      ,MIAMI                    ,FL,33131     ,59-1259357
2007,0000015750,1,          ,                              ,                         ,  ,05,0000093171,0,NATIONAL BANK OF SALLISAW     ,P.O. BOX 549                            ,SALLISAW                 ,OK,74955     ,73-0434540
2007,0000015765,1,          ,                              ,                         ,  ,03,0000128433,0,FIRST NATIONAL BANK OF MCHENRY,3814 W ELM STREET                       ,MCHENRY                  ,IL,60051-0338,36-2679650
2007,0000015790,1,          ,                              ,                         ,  ,01,0012364157,0,VALLEY NATIONAL BANK          ,1455 VALLEY ROAD                        ,WAYNE                    ,NJ,07470     ,22-1186387
2007,0000015799,1,          ,                              ,                         ,  ,04,0000149115,0,FIRST NATIONAL BANK           ,101 MAIN STREET                         ,MASSENA                  ,IA,50853     ,42-0544770
2007,0000015817,1,          ,                              ,                         ,  ,03,0000193975,0,THUMB NATIONAL BANK & TRUST CO,7254 MICHIGAN AVENUE                    ,PIGEON                   ,MI,48755     ,38-0929290
2007,0000015820,1,          ,                              ,                         ,  ,05,0000786051,0,AMERICAN BANK  NA             ,P O BOX 6469                            ,CORPUS CHRISTI           ,TX,78466-6469,74-1650800
2007,0000015836,1,          ,                              ,                         ,  ,05,0001681747,0,METROPOLITAN NATIONAL BANK    ,425 WEST CAPITOL                        ,LITTLE ROCK              ,AR,72201-8010,71-0416043
2007,0000015974,1,          ,                              ,                         ,  ,05,0000303176,0,EXECUTIVE NATIONAL BANK       ,2600 DOUGLAS ROAD SUITE 1105            ,CORAL GABLES             ,FL,33134     ,59-1387466
2007,0000015977,1,          ,                              ,                         ,  ,05,0002753472,0,CITY NATIONAL BANK OF FLORIDA ,25 WEST FLAGLER STREET                  ,MIAMI                    ,FL,33130-1712,59-1297458
2007,0000015980,1,          ,                              ,                         ,  ,05,0000867972,0,TOWN NORTH BANK  N.A.         ,4455 LBJ FREEWAY                        ,FARMERS BRANCH           ,TX,75244     ,75-1383713
2007,0000016076,1,          ,                              ,                         ,  ,05,0000621033,0,CITIZENS NATIONAL BANK        ,P.O. BOX 4610                           ,SEVIERVILLE              ,TN,37864-4610,62-0883220
2007,0000016142,1,          ,                              ,                         ,  ,01,0000395000,0,CITY NATIONAL BANK OF NJ      ,900 BROAD STREET                        ,NEWARK                   ,NJ,07102     ,22-2434751
2007,0000016199,1,          ,                              ,                         ,  ,03,0000240676,0,AMERICAN NB DEKALB COUNTY     ,124 SOUTH MAIN STREET                   ,SYCAMORE                 ,IL,60178     ,36-2778575
2007,0000016226,1,          ,                              ,                         ,  ,05,0000101604,0,THE NATIONAL BANK OF TEXAS    ,P.O. BOX 161969                         ,FORT WORTH               ,TX,76106     ,75-1398998
2007,0000016240,1,          ,                              ,                         ,  ,04,0000193735,0,LOS ANGELES NATIONAL BANK     ,7025 ORANGETHORPE AVENUE                ,BUENA PARK               ,CA,90621     ,95-2805541
2007,0000016248,1,          ,                              ,                         ,  ,05,0000253917,0,PROGRESSIVE BANK              ,875 NATIONAL ROAD                       ,WHEELING                 ,WV,26003     ,55-6051900
2007,0000016286,1,          ,                              ,                         ,  ,04,0000089792,0,VERUS BANK NA                 ,PO BOX 330                              ,DERBY                    ,KS,67037-0330,48-0801021
2007,0000016325,1,          ,                              ,                         ,  ,05,0000230908,0,CONTINENTAL NATIONAL BANK     ,1801 SW 1ST STREET                      ,MIAMI                    ,FL,33135     ,59-1521267
2007,0000016357,1,          ,                              ,                         ,  ,05,0000045863,0,LAKESIDE NATIONAL BANK        ,2805 RIDGE ROAD                         ,ROCKWALL                 ,TX,75032     ,75-1443502
2007,0000016392,1,          ,                              ,                         ,  ,04,0000208725,0,CANON NATIONAL BANK           ,100 E. MAIN ST.                         ,FLORENCE                 ,CO,81226     ,84-0676498
2007,0000016401,1,          ,                              ,                         ,  ,05,0002472977,0,MELLON UNITED NATIONAL BANK   ,ONE MELLON CENTER                       ,PITTSBURGH               ,PA,15258     ,59-1538315
2007,0000016405,1,          ,                              ,                         ,  ,05,0000369048,0,QUAIL CREEK BANK N.A.         ,P O BOX 20160                           ,OKLAHOMA CITY            ,OK,73156     ,73-0965506
2007,0000016407,1,          ,                              ,                         ,  ,04,0001847814,0,FAR EAST NATIONAL BANK        ,977 N. BROADWAY SUITE 208               ,LOS ANGELES              ,CA,90012     ,95-2858303
2007,0000016473,1,          ,                              ,                         ,  ,05,0000222511,0,FIRST NATIONAL BANK USA       ,P  O BOX 508                            ,BOUTTE                   ,LA,70070     ,72-0761151
2007,0000016487,1,          ,                              ,                         ,  ,05,0000152818,0,FIRST NATIONAL BANK CHATSWORTH,701 N 3RD AVE                           ,CHATSWORTH               ,GA,30705     ,58-1209948
2007,0000016516,1,          ,                              ,                         ,  ,03,0000090037,0,FIDELITY NATIONAL BANK        ,PO BOX 359                              ,MEDFORD                  ,WI,54451     ,39-1224944
2007,0000016553,1,          ,                              ,                         ,  ,05,0000062908,0,COMMONWEALTH NATIONAL BANK    ,2214 ST STEPHENS ROAD                   ,MOBILE                   ,AL,36617     ,63-0658755
2007,0000016560,1,          ,                              ,                         ,  ,05,0000705877,0,OMNI NATIONAL BANK            ,6 CONCOURSE PARKWAY                     ,ATLANTA                  ,GA,30328     ,56-1077334
2007,0000016567,1,          ,                              ,                         ,  ,05,0000215377,0,FIRST NATIONAL BANK OF GEORGIA,P. O. BOX 528                           ,BUCHANAN                 ,GA,30113-0528,58-0277210
2007,0000016579,1,          ,                              ,                         ,  ,05,0000255189,0,FIRST NATIONAL BANK           ,P.O. BOX 99                             ,HAMILTON                 ,AL,35570     ,63-0700642
2007,0000016593,1,          ,                              ,                         ,  ,03,0000037767,0,COLUMBIA NATIONAL BANK        ,700 COLUMBIA CENTRE                     ,COLUMBIA                 ,IL,62236     ,37-1011409
2007,0000016601,1,          ,                              ,                         ,  ,03,0000301467,0,FIRST NATIONAL BANK OF MARENGO,4520 W ALGONQUIN ROAD                   ,LAKE IN THE HILLS        ,IL,60156     ,36-2852395
2007,0000016617,1,          ,                              ,                         ,  ,05,0000330069,0,AMERICAN NATIONAL BANK        ,2732 MIDWESTERN PARKWAY                 ,WICHITA FALLS            ,TX,76308     ,75-1511306
2007,0000016625,1,          ,                              ,                         ,  ,05,0000053949,0,ANAHUAC NATIONAL BANK         ,P.O. BOX N                              ,ANAHUAC                  ,TX,77514     ,74-1876275
2007,0000016626,1,          ,                              ,                         ,  ,05,0000469976,0,CENTRAL NATIONAL BANK         ,8320 W HWY 84                           ,WACO                     ,TX,76712     ,74-1892270
2007,0000016629,1,          ,                              ,                         ,  ,01,0000245531,0,MODERN BANK  N.A.             ,667 MADISON AVENUE                      ,NEW YORK                 ,NY,10065     ,13-2878414
2007,0000016643,1,          ,                              ,                         ,  ,03,0000150111,0,BANKCHAMPAIGN  NA             ,2101 S NEIL                             ,CHAMPAIGN                ,IL,61820     ,37-1019582
2007,0000016658,1,          ,                              ,                         ,  ,05,0000744463,0,WESTERN NATIONAL BANK         ,2700 W. COUNTY ROAD                     ,ODESSA                   ,TX,79764     ,75-1533690
2007,0000016660,1,          ,                              ,                         ,  ,03,0049751517,0,LASALLE BANK MIDWEST  NA      ,2600 WEST BIG BEAVER ROAD               ,TROY                     ,MI,48084     ,38-2158652
2007,0000016718,1,          ,                              ,                         ,  ,05,0000389819,0,WORTH NATIONAL BANK           ,PO BOX 2300                             ,TULSA                    ,OK,74102     ,75-1568366
2007,0000016720,1,          ,                              ,                         ,  ,01,0000322828,0,THE ADAMS NATIONAL BANK       ,1130 CONNECTICUT AVENUE  SUITE 200      ,WASHINGTON               ,DC,20036     ,52-1096787
2007,0000016752,1,          ,                              ,                         ,  ,05,0000467506,0,LUBBOCK NATIONAL BANK         ,P O BOX 6100                            ,LUBBOCK                  ,TX,79493     ,75-1615725
2007,0000016773,1,          ,                              ,                         ,  ,01,0000410698,0,DELAWARE NATIONAL BANK        ,3975 TOWNSHIP LINE ROAD                 ,BETHLEHEM                ,PA,18020     ,51-0229735
2007,0000016776,1,          ,                              ,                         ,  ,05,0000713163,0,REPUBLIC FEDERAL BANK N.A.    ,1001 BRICKELL BAY AREA                  ,MIAMI                    ,FL,33131     ,59-1877073
2007,0000016804,1,          ,                              ,                         ,  ,05,0004898714,0,MERCANTIL COMMERCEBANK  N.A.  ,220 ALHAMBRA CIRCLE                     ,CORAL GABLES             ,FL,33134     ,59-1846933
2007,0000016809,1,          ,                              ,                         ,  ,05,0000136429,0,FIRST COMMUNITY BANK  NA      ,P.O. BOX 2030                           ,SAN BENITO               ,TX,78586     ,74-2058750
2007,0000016814,1,          ,                              ,                         ,  ,04,0000058773,0,TWIN RIVER NATIONAL BANK      ,1507 G STREET                           ,LEWISTON                 ,ID,83501     ,82-0344409
