0000000911,"\\\"\\\"",STAR USA FCU
0000000926,"\\\"\\\"",RIVER CITY FCU
0000000930,"\\\"\\\"",AMNH EMPL FCU
0000000948,"\\\"\\\"",NEW MEXICO EDUCATORS FCU
0000000964,"\\\"\\\"",SOUTHWEST FCU
0000000967,"\\\"\\\"",GOLD COAST FCU
0000000988,"\\\"\\\"",AUBURN CMNTY FCU
0000001000,"\\\"\\\"",SIERRA PACIFIC FCU
0000001015,"\\\"\\\"",NORTH JERSEY FCU
0000001021,"\\\"\\\"",FIRST FNCL FCU
0000001022,"\\\"\\\"",SOUTH CAROLINA FCU
0000001033,"\\\"\\\"",LANSING AUTOMAKERS FCU
0000001040,"\\\"\\\"",CAPITAL EDUCATORS FCU
0000001047,"\\\"\\\"",SEMINOLE SCHOOL FCU
0000001049,"\\\"\\\"",MERIDEN SCH FCU
0000001074,"\\\"\\\"",FARMERS INS GRP FCU
0000001104,"\\\"\\\"",GREAT FALLS TEACHERS FCU
0000001108,"\\\"\\\"",CENTRAL JERSEY FCU
0000001115,"\\\"\\\"",COASTLINE FCU
0000001117,"\\\"\\\"",ERIE GEN ELEC EMPL FCU
0000001125,"\\\"\\\"",VAN CORTLANDT CO-OP FCU
0000001127,"\\\"\\\"",SALEM VA MED CTR FCU
0000001148,"\\\"\\\"",COREPLUS FCU
0000001151,"\\\"\\\"",TRI-CO FCU
0000001199,"\\\"\\\"",BMI FCU
0000001204,"\\\"\\\"",RANCHO FCU
0000001207,"\\\"\\\"",LOS ANGELES FCU
0000001213,"\\\"\\\"",ORLANDO FCU
0000001245,"\\\"\\\"",PINE BLUFF COTTON BELT FCU
0000001261,"\\\"\\\"",LANGLEY FCU
0000001303,"\\\"\\\"",PEN AIR FCU
0000001309,"\\\"\\\"",WEPAWAUG-FLAGG FCU
0000001352,"\\\"\\\"",CENTURY HERITAGE FCU
0000001364,"\\\"\\\"",S&T FCU
0000001367,"\\\"\\\"",UNIVERSITY FCU
0000001368,"\\\"\\\"",PASADENA SVC FCU
0000001380,"\\\"\\\"",STANDARD REGISTER FCU
0000001394,"\\\"\\\"",PARAGON FCU
0000001399,"\\\"\\\"",PITNEY BOWES EMPL FCU
0000001404,"\\\"\\\"",NASSAU FNCL FCU
0000001409,"\\\"\\\"",EL PASO AREA TEACHERS FCU
0000001410,"\\\"\\\"",MIDSOUTH FCU
0000001427,"\\\"\\\"",MIDWEST AMER FCU
0000001438,"\\\"\\\"",LONG BEACH CITY EMPL FCU
0000001454,"\\\"\\\"",MERCK EMPL FCU
0000001472,"\\\"\\\"",PALMETTO CITIZENS FCU
0000001476,"\\\"\\\"",ERIE FEDERAL CREDIT UNION
0000001493,"\\\"\\\"",F&A FCU
0000001509,"\\\"\\\"",ALCOA TN FCU
0000001520,"\\\"\\\"",TENNESSEE VALLEY FCU
0000001584,"\\\"\\\"",MEMBERS TR OF THE SW FCU
0000001592,"\\\"\\\"",CALIFORNIA PACIFIC FCU
0000001608,"\\\"\\\"",WESTERN ROCKIES FCU
0000001622,"\\\"\\\"",FEDERAL MOGUL EMPL FCU
0000001644,"\\\"\\\"",CORNING FCU
0000001658,"\\\"\\\"",WHEATLAND FCU
0000001682,"\\\"\\\"",EVANSVILLE TEACHERS FCU
0000001717,"\\\"\\\"",HAWAIIAN TEL FCU
0000001718,"\\\"\\\"",HAWAII ST FCU
0000001726,"\\\"\\\"",BATON ROUGE DIST TELCO FCU
0000001733,"\\\"\\\"",HICKAM FCU
0000001747,"\\\"\\\"",ARIZONA FCU
0000001748,"\\\"\\\"",RELIANT FCU
0000001759,"\\\"\\\"",BUCKS FIRST FCU
0000001785,"\\\"\\\"",HAWAII SCH FCU
0000001787,"\\\"\\\"",SPERRY ASSC FCU
0000001792,"\\\"\\\"",EL PASO EMPL FCU
0000001815,"\\\"\\\"",HAWAIIUSA FCU
0000001821,"\\\"\\\"",DISTRICT OF COLUMBIA TEACHERS
0000001830,"\\\"\\\"",HONOLULU FED EMPL FCU
0000001845,"\\\"\\\"",ALOHA PACIFIC FCU
0000001853,"\\\"\\\"",PITTSBURGH CENTRAL FCU
0000001880,"\\\"\\\"",HONOLULU FIRE DEPT FCU
0000001882,"\\\"\\\"",TITAN FCU
0000001884,"\\\"\\\"",SUNMARK FCU
0000001909,"\\\"\\\"",SANTA BARBARA TEACHERS FCU
0000001911,"\\\"\\\"",MON VALLEY CMNTY FCU
0000001941,"\\\"\\\"",SHELL FCU
0000001955,"\\\"\\\"",SOUTH WESTERN FCU
0000001961,"\\\"\\\"",PEARL HARBOR FCU
0000001976,"\\\"\\\"",CENTRAL FL EDUC FCU
0000001982,"\\\"\\\"",CENTRIC FCU
0000001999,"\\\"\\\"",LOCKHEED FCU
0000002024,"\\\"\\\"",LA FNCL FCU
0000002037,"\\\"\\\"",PRAIRIELAND FCU
0000002041,"\\\"\\\"",HORIZONS FCU
0000002073,"\\\"\\\"",DALLAS TELCO FCU
0000002099,"\\\"\\\"",CITADEL FCU
0000002112,"\\\"\\\"",WICHITA FALLS TEACHERS FCU
0000002115,"\\\"\\\"",ONE SOURCE FCU
0000002131,"\\\"\\\"",PRIMEWAY FCU
0000002141,"\\\"\\\"",CAMPBELL EMPL FCU
0000002155,"\\\"\\\"",HOBOKEN SCHOOL EMPL FCU
0000002157,"\\\"\\\"",TUCSON FCU
0000002170,"\\\"\\\"",GLENDALE AREA SCH FCU
0000002182,"\\\"\\\"",GREATER ALLIANCE FCU
0000002187,"\\\"\\\"",DEXSTA FCU
0000002191,"\\\"\\\"",FIBRE FCU
0000002209,"\\\"\\\"",BUFFALO METRO FCU
0000002252,"\\\"\\\"",UTICA GAS & ELEC EMP FCU
0000002285,"\\\"\\\"",ADVANCIAL FCU
0000002346,"\\\"\\\"",EDUCATIONAL & GOVERNMENTAL EMP
0000002357,"\\\"\\\"",HOUSTON POLICE FCU
0000002384,"\\\"\\\"",UNIVERSITY OF NE FCU
0000002403,"\\\"\\\"",HAWAII FCU
0000002440,"\\\"\\\"",FIRST NEW YORK FCU
0000002441,"\\\"\\\"",AMOCO FCU
0000002494,"\\\"\\\"",GENFED FCU
0000002531,"\\\"\\\"",BELLCO FCU
0000002535,"\\\"\\\"",CANTON SCH EMPL FCU
0000002540,"\\\"\\\"",ABERDEEN PROVING GROUND FCU
0000002551,"\\\"\\\"",POLICE & FIRE FCU
0000002574,"\\\"\\\"",MEMBER'S 1ST OF NJ
0000002585,"\\\"\\\"",RED CROWN FCU
0000002601,"\\\"\\\"",FIRST NEW ENGLAND FCU
0000002606,"\\\"\\\"",CINTEL FCU
0000002625,"\\\"\\\"",PENNSYLVANIA CENTRAL FCU
0000002644,"\\\"\\\"",MAINE FAMILY FCU
0000002658,"\\\"\\\"",FIRST SOURCE FCU
0000002709,"\\\"\\\"",NORTHEAST FAMILY FCU
0000002730,"\\\"\\\"",SAINT HELENS CMNTY FCU
0000002734,"\\\"\\\"",POTLATCH 1 FCU
0000002740,"\\\"\\\"",USX FCU
0000002742,"\\\"\\\"",PENN EAST FCU
0000002744,"\\\"\\\"",US EMPL OC FCU
0000002760,"\\\"\\\"",NASSAU EDUCATORS FCU
0000002769,"\\\"\\\"",SECURITYPLUS FCU
0000002792,"\\\"\\\"",NOTRE DAME COMMUNITY FCU
0000002847,"\\\"\\\"",ROCKY MNT LAW ENFORCEMENT FCU
0000002874,"\\\"\\\"",SIOUX EMPIRE FCU
0000002876,"\\\"\\\"",CHICAGO PATROLMENS FCU
0000002885,"\\\"\\\"",FIRST CMNTY FCU
0000002918,"\\\"\\\"",JEEP COUNTRY FCU
0000002995,"\\\"\\\"",ALAMO FCU
0000003025,"\\\"\\\"",EMPOWER FCU
0000003061,"\\\"\\\"",LOUISIANA USA FCU
0000003096,"\\\"\\\"",MAIN ST FNCL FCU
0000003130,"\\\"\\\"",66 FCU
0000003140,"\\\"\\\"",TRANSPORTATION FCU
0000003212,"\\\"\\\"",ANECA FCU
0000003218,"\\\"\\\"",TULARE CTY FCU
0000003238,"\\\"\\\"",DESERT SCH FCU
0000003264,"\\\"\\\"",FIRST CHOICE AMERICA CMNTY FCU
0000003291,"\\\"\\\"",PICATINNY FCU
0000003360,"\\\"\\\"",EMERY FCU
0000003378,"\\\"\\\"",PACIFIC TRAN FCU
0000003412,"\\\"\\\"",A A A FCU
0000003413,"\\\"\\\"",CHARTER OAK FCU
0000003439,"\\\"\\\"",FAIRMONT FCU
0000003454,"\\\"\\\"",COMMUNICATION FCU
0000003526,"\\\"\\\"",SCHOOLS FCU
0000003541,"\\\"\\\"",BAY ATLANTIC FCU
0000003576,"\\\"\\\"",PIONEER WV FCU
0000003601,"\\\"\\\"",NATIONAL INSTITUTES OF HEALTH
0000003631,"\\\"\\\"",INDUSTRIAL CENTRE FCU
0000003633,"\\\"\\\"",PEOPLES ALLIANCE FCU
0000003711,"\\\"\\\"",OMEGA FCU
0000003738,"\\\"\\\"",BENCHMARK FCU
0000003757,"\\\"\\\"",WINDSOR LOCKS FCU
0000003796,"\\\"\\\"",LG&W FCU
0000003800,"\\\"\\\"",GEORGIA HERITAGE FCU
0000003804,"\\\"\\\"",KERN SCH FCU
0000003819,"\\\"\\\"",UPPER DARBY BELLTELCO FCU
0000003830,"\\\"\\\"",MASSACHUSETTS INST TECH FC
0000003841,"\\\"\\\"",GHS FCU
0000003850,"\\\"\\\"",NCPD FCU
0000003907,"\\\"\\\"",WICHITA MUNI FCU
0000003943,"\\\"\\\"",BURBANK CITY EMPL FCU
0000003945,"\\\"\\\"",BURBANK CMNTY FCU
0000003947,"\\\"\\\"",QSIDE FCU
0000003951,"\\\"\\\"",SOUTH JERSEY FCU
0000003962,"\\\"\\\"",HUDSON HERITAGE FCU
0000003972,"\\\"\\\"",WESTERN VISTA FCU
0000003987,"\\\"\\\"",ALLIANCE FCU
0000004015,"\\\"\\\"",GENERATIONS FCU
0000004024,"\\\"\\\"",FIBERGLAS FCU
0000004035,"\\\"\\\"",MEMBER ONE FCU
0000004038,"\\\"\\\"",SERVICE 1 FCU
0000004043,"\\\"\\\"",GENERAL ELEC EMPL FCU
0000004060,"\\\"\\\"",GULF COAST FCU
0000004103,"\\\"\\\"",SOUTHWEST MICHIGAN FCU
0000004118,"\\\"\\\"",SEABOARD FCU
0000004122,"\\\"\\\"",HIGHMARK FCU
0000004142,"\\\"\\\"",KINECTA FCU
0000004164,"\\\"\\\"",MONTANA FCU
0000004202,"\\\"\\\"",WESTERN SUN FCU
0000004240,"\\\"\\\"",CHOICE ONE CMNTY FCU
0000004271,"\\\"\\\"",CHIEF FNCL FCU
0000004281,"\\\"\\\"",ATLANTIC REGIONAL FCU
0000004336,"\\\"\\\"",GCS FCU
0000004365,"\\\"\\\"",BLACK HILLS FCU
0000004395,"\\\"\\\"",TAMPA POSTAL DIST FCU
0000004480,"\\\"\\\"",PALISADES FCU
0000004507,"\\\"\\\"",BROOME COUNTY TEACHERS FCU
0000004580,"\\\"\\\"",SUMMIT FCU
0000004584,"\\\"\\\"",AUSTIN TELCO FCU
0000004616,"\\\"\\\"",BRONCO FCU
0000004633,"\\\"\\\"",CAMINO FCU
0000004676,"\\\"\\\"",HAWAII PACIFIC FCU
0000004684,"\\\"\\\"",CONCHO EDUC FCU
0000004702,"\\\"\\\"",KELLOGG CMNTY FCU
0000004714,"\\\"\\\"",UNITED SE FCU
0000004726,"\\\"\\\"",RARITAN BAY FCU
0000004735,"\\\"\\\"",BETHPAGE FCU
0000004745,"\\\"\\\"",AGWAY EMPL FCU
0000004746,"\\\"\\\"",NEW HAMPSHIRE FCU
0000004792,"\\\"\\\"",NET FCU
0000004794,"\\\"\\\"",BEAVER VALLEY FCU
0000004853,"\\\"\\\"",DOWNRIVER CMNTY FCU
0000004878,"\\\"\\\"",PACIFIC NW FCU
0000004900,"\\\"\\\"",COOPERATIVE CTR FCU
0000004915,"\\\"\\\"",AEA FCU
0000004963,"\\\"\\\"",DEPARTMENT OF LABOR FCU
0000004966,"\\\"\\\"",UNITY CATHOLIC FCU
0000004968,"\\\"\\\"",INOVA FCU
0000004969,"\\\"\\\"",MEMBERS CHOICE WV FCU
0000004980,"\\\"\\\"",SESLOC FCU
0000005023,"\\\"\\\"",HERMANTOWN FCU
0000005029,"\\\"\\\"",RED RIVER EMPL FCU
0000005086,"\\\"\\\"",CSE FCU
0000005098,"\\\"\\\"",CONSTELLATION FCU
0000005099,"\\\"\\\"",QUEENS FCU
0000005134,"\\\"\\\"",COMMONWEALTH ONE FCU
0000005168,"\\\"\\\"",AMARILLO FED CMNTY CU
0000005198,"\\\"\\\"",RAPID CITY TELCO FCU
0000005234,"\\\"\\\"",CEDAR POINT FCU
0000005267,"\\\"\\\"",BAYLANDS FCU
0000005286,"\\\"\\\"",KELLOGG CO EMPL FCU
0000005318,"\\\"\\\"",TENNESSEE MEMBERS 1ST FCU
0000005356,"\\\"\\\"",BELVOIR FCU
0000005373,"\\\"\\\"",WESTEX FCU
0000005380,"\\\"\\\"",NRL FCU
0000005387,"\\\"\\\"",RUSSELL CTRY FCU
0000005400,"\\\"\\\"",SAC FCU
0000005411,"\\\"\\\"",FAMILY FIRST FCU
0000005419,"\\\"\\\"",NOVARTIS FCU
0000005422,"\\\"\\\"",CHIPHONE FCU
0000005431,"\\\"\\\"",FORT FNCL CU
0000005465,"\\\"\\\"",FIRST EDUCATION FCU
0000005477,"\\\"\\\"",PORTLAND FCU
0000005484,"\\\"\\\"",SHELL WESTERN ST FCU
0000005495,"\\\"\\\"",GLASS CITY FCU
0000005497,"\\\"\\\"",TEXAS FCU
0000005500,"\\\"\\\"",NORTHWEST FCU
0000005530,"\\\"\\\"",VA DESERT PACIFIC FCU
0000005536,"\\\"\\\"",NAVY FCU
0000005547,"\\\"\\\"",SECURITY FIRST FCU
0000005549,"\\\"\\\"",CLINCHFIELD FCU
0000005554,"\\\"\\\"",MICHIGAN COLUMBUS FCU
0000005561,"\\\"\\\"",KEESLER FCU
0000005571,"\\\"\\\"",SIGNAL FINANCIAL FCU
0000005579,"\\\"\\\"",ACCESS FCU
0000005582,"\\\"\\\"",BANK FUND STAFF FCU
0000005588,"\\\"\\\"",UNITED NATIONS FCU
0000005593,"\\\"\\\"",HARBOR FCU
0000005602,"\\\"\\\"",TAUNTON FCU
0000005612,"\\\"\\\"",ALTAONE FCU
0000005621,"\\\"\\\"",AMERICAN HERITAGE FCU
0000005631,"\\\"\\\"",ENERGY FCU
0000005636,"\\\"\\\"",CHESSIE FCU
0000005641,"\\\"\\\"",CENSUS FCU
0000005648,"\\\"\\\"",GULF COAST EDUC FCU
0000005662,"\\\"\\\"",PACIFIC OAKS FCU
0000005684,"\\\"\\\"",INLAND VALLEY FCU
0000005718,"\\\"\\\"",TUCOEMAS FCU
0000005727,"\\\"\\\"",HARVESTERS FCU
0000005736,"\\\"\\\"",UNILEVER FCU
0000005754,"\\\"\\\"",ANDREWS FCU
0000005797,"\\\"\\\"",ORNL FCU
0000005800,"\\\"\\\"",ASPIRE FCU
0000005816,"\\\"\\\"",UNITED METHODIST FCU
0000005851,"\\\"\\\"",SANDIA LABS FCU
0000005852,"\\\"\\\"",CENTURY FCU
0000005856,"\\\"\\\"",RIVERFRONT FCU
0000005866,"\\\"\\\"",SABINE FCU
0000005867,"\\\"\\\"",VANTAGE TRUST FCU
0000005885,"\\\"\\\"",A B D FCU
0000005890,"\\\"\\\"",OCEAN COMMUNITIES FCU
0000005892,"\\\"\\\"",TRUE NORTH FCU
0000005900,"\\\"\\\"",ROANOKE POSTAL EMPL FCU
0000005905,"\\\"\\\"",DALLAS FCU
0000005912,"\\\"\\\"",DENALI ALASKAN FCU
0000005913,"\\\"\\\"",ALASKA USA FCU
0000005924,"\\\"\\\"",MATANUSKA VALLEY FCU
0000005928,"\\\"\\\"",WAYNE WESTLAND FCU
0000005974,"\\\"\\\"",SOUTHERN SECURITY FCU
0000005982,"\\\"\\\"",MUSKEGON CO OP FCU
0000006009,"\\\"\\\"",EL PASO CORP FCU
0000006032,"\\\"\\\"",KERN FCU
0000006053,"\\\"\\\"",CDC FCU
0000006062,"\\\"\\\"",BEACON FCU
0000006072,"\\\"\\\"",PROSPECTORS FCU
0000006079,"\\\"\\\"",JOHNSON CITY FCU
0000006095,"\\\"\\\"",HERSHEY FCU
0000006160,"\\\"\\\"",SUN EAST FCU
0000006164,"\\\"\\\"",RIVERTOWN CMNTY FCU
0000006178,"\\\"\\\"",A+ FCU
0000006179,"\\\"\\\"",COMMUNITY FNCL SVC FCU
0000006248,"\\\"\\\"",SKYONE FCU
0000006269,"\\\"\\\"",TRI CTY AREA FCU
0000006275,"\\\"\\\"",ALTANA FCU
0000006288,"\\\"\\\"",UNITED FCU
0000006328,"\\\"\\\"",NASA FCU
0000006333,"\\\"\\\"",CONTRA COSTA FCU
0000006339,"\\\"\\\"",BATON ROUGE CITY PARISH EMPL F
0000006353,"\\\"\\\"",WASHINGTON CTY TEACHERS FCU
0000006369,"\\\"\\\"",STATEWIDE FCU
0000006435,"\\\"\\\"",DROVER ST FCU
0000006570,"\\\"\\\"",DFCU FNCL FCU
0000006573,"\\\"\\\"",NEVADA FCU
0000006574,"\\\"\\\"",MERCK SHARP & DOHME FCU
0000006613,"\\\"\\\"",WALLED LAKE SCH EMPL FCU
0000006627,"\\\"\\\"",SYRACUSE FIRE DEPTARTMENT EMP
0000006652,"\\\"\\\"",ATLANTIC FNCL FCU
0000006660,"\\\"\\\"",VANTRIA FCU
0000006665,"\\\"\\\"",FINANCIAL RESOURCES FCU
0000006670,"\\\"\\\"",CONNECTS FCU
0000006675,"\\\"\\\"",AMERICAN 1 FCU
0000006679,"\\\"\\\"",ALLEGANY CTY MD TEACHERS FCU
0000006680,"\\\"\\\"",AOD FCU
0000006681,"\\\"\\\"",CAL TECH EMPL FCU
0000006685,"\\\"\\\"",WEPCO FCU
0000006694,"\\\"\\\"",MEMBERS 1ST FCU
0000006722,"\\\"\\\"",GROVE CITY FCU
0000006743,"\\\"\\\"",ABILENE TEACHERS FCU
0000006774,"\\\"\\\"",COOSA PINES FCU
0000006775,"\\\"\\\"",Y-12 FCU
0000006778,"\\\"\\\"",ENRICHMENT FCU
0000006785,"\\\"\\\"",LESCO EMPL FCU
0000006808,"\\\"\\\"",MONTGOMERY CTY TEACHERS FCU
0000006832,"\\\"\\\"",GERBER FCU
0000006853,"\\\"\\\"",GREAT PLAINS FCU
0000006860,"\\\"\\\"",FIRST CATHOLIC FCU
0000006878,"\\\"\\\"",NEW GENERATIONS FCU
0000006885,"\\\"\\\"",PEOPLE FIRST FCU
0000006912,"\\\"\\\"",GEICO FCU
0000006918,"\\\"\\\"",VAPR FCU
0000006936,"\\\"\\\"",CENTRAL ME FCU
0000006986,"\\\"\\\"",NORTHERN HILLS FCU
0000007000,"\\\"\\\"",FORT KNOX FCU
0000007063,"\\\"\\\"",GREAT BASIN FCU
0000007064,"\\\"\\\"",SUN FCU
0000007065,"\\\"\\\"",FOREST PARK FCU
0000007079,"\\\"\\\"",SAFEWAY LOS ANGELES FCU
0000007091,"\\\"\\\"",METRO HEALTH SVC FCU
0000007101,"\\\"\\\"",CHENEY FCU
0000007129,"\\\"\\\"",CHEMCEL FCU
0000007151,"\\\"\\\"",OKLAHOMA FCU
0000007184,"\\\"\\\"",LIBERTY SVGS FCU
0000007217,"\\\"\\\"",SELF RELIANCE NY FCU
0000007224,"\\\"\\\"",GOLDEN KEY FCU
0000007238,"\\\"\\\"",PHILADELPHIA FCU
0000007244,"\\\"\\\"",UNITED BUS INDUSTRY FCU
0000007258,"\\\"\\\"",SD MED FCU
0000007275,"\\\"\\\"",COMMUNITY FNCL MEMBERS FCU
0000007297,"\\\"\\\"",WESTMORELAND COM FCU
0000007316,"\\\"\\\"",PIMA FCU
0000007345,"\\\"\\\"",CARIBE FCU
0000007346,"\\\"\\\"",SELFRELIANCE UKRAINIAN AMERFCU
0000007361,"\\\"\\\"",WARREN FCU
0000007393,"\\\"\\\"",COLUMBUS METRO FCU
0000007397,"\\\"\\\"",ASCEND FCU
0000007418,"\\\"\\\"",WHITE CROWN FCU
0000007419,"\\\"\\\"",BELLWOOD FCU
0000007448,"\\\"\\\"",1ST ADVANTAGE FCU
0000007482,"\\\"\\\"",TRANSTAR FCU
0000007509,"\\\"\\\"",MUSKEGON GOVERNMENTAL EMPL FCU
0000007531,"\\\"\\\"",HUGHES FCU
0000007544,"\\\"\\\"",REDSTONE FCU
0000007552,"\\\"\\\"",HARRIS CTY FCU
0000007557,"\\\"\\\"",GLENDALE CITY EMPL FCU
0000007569,"\\\"\\\"",DORT FCU
0000007573,"\\\"\\\"",ARLINGTON CMNTY FCU
0000007590,"\\\"\\\"",GREATER TEXAS FCU
0000007603,"\\\"\\\"",ADVANTAGE ONE FCU
0000007608,"\\\"\\\"",CBC FCU
0000007652,"\\\"\\\"",WESTPORT FCU
0000007676,"\\\"\\\"",MY CMNTY FCU
0000007688,"\\\"\\\"",PARTNERS 1ST FCU
0000007722,"\\\"\\\"",FORT LEE FCU
0000007723,"\\\"\\\"",360 FCU
0000007748,"\\\"\\\"",CASCADE FCU
0000007770,"\\\"\\\"",SAN BERNARDINO SCH EMPL FCU
0000007776,"\\\"\\\"",IDAHO ST UNIV FCU
0000007783,"\\\"\\\"",INNOVATIONS FCU
0000007812,"\\\"\\\"",CONTINENTAL FCU
0000007817,"\\\"\\\"",SEA AIR FCU
0000007835,"\\\"\\\"",SCE FCU
0000007840,"\\\"\\\"",TRULIANT FCU
0000007870,"\\\"\\\"",FIRST FLIGHT FCU
0000007875,"\\\"\\\"",UKRAINIAN SELFRELIANCE FCU
0000007916,"\\\"\\\"",NECHES FCU
0000007925,"\\\"\\\"",GREAT ERIE FEDERAL CREDIT UNIO
0000007960,"\\\"\\\"",WHITE SANDS FCU
0000007992,"\\\"\\\"",AFL-CIO EMPL FCU
0000008000,"\\\"\\\"",UKRAINIAN SELFRELIANCE MI FCU
0000008029,"\\\"\\\"",SPACE AGE FCU
0000008059,"\\\"\\\"",CHARLESTON AREA FCU
0000008080,"\\\"\\\"",MILITARY & CIVILIAN FCU
0000008110,"\\\"\\\"",NEW CUMBERLAND FCU
0000008111,"\\\"\\\"",RANDOLPH BROOKS FCU
0000008113,"\\\"\\\"",GAPAC CMNTY FCU
0000008116,"\\\"\\\"",TEACHERS FCU
0000008132,"\\\"\\\"",SAFEWAY FCU
0000008145,"\\\"\\\"",FINANCIAL PLUS FCU
0000008169,"\\\"\\\"",AIR FORCE FCU
0000008187,"\\\"\\\"",AMERICAN UNITED FAM OF CU FCU
0000008218,"\\\"\\\"",CENTRAL ONE FED CU
0000008227,"\\\"\\\"",MIRAMAR FCU
0000008290,"\\\"\\\"",PEOPLES FCU
0000008323,"\\\"\\\"",MARSHLAND CMNTY FCU
0000008333,"\\\"\\\"",TOWER FCU
0000008344,"\\\"\\\"",KBR HERITAGE FCU
0000008349,"\\\"\\\"",SHORE TO SHORE CFCU
0000008428,"\\\"\\\"",ADVANTAGE PLUS FCU
0000008435,"\\\"\\\"",WINDWARD CMNTY FCU
0000008442,"\\\"\\\"",PENSACOLA GOVT FCU
0000008445,"\\\"\\\"",JACKSON AREA FCU
0000008470,"\\\"\\\"",ANDERSON FCU
0000008486,"\\\"\\\"",TOWN & COUNTRY FCU
0000008512,"\\\"\\\"",ACMG FCU
0000008548,"\\\"\\\"",ENCOMPASS FCU
0000008550,"\\\"\\\"",FREEDOM OF MD FCU
0000008554,"\\\"\\\"",FIRST FNCL OF MD FCU
0000008585,"\\\"\\\"",GENCO FCU
0000008594,"\\\"\\\"",FINANCE CTR FCU
0000008658,"\\\"\\\"",CAPITAL CMNTNS FCU
0000008667,"\\\"\\\"",CP FCU
0000008676,"\\\"\\\"",TEXAS PTNRS FCU
0000008680,"\\\"\\\"",MARRIOTT EMPL FCU
0000008693,"\\\"\\\"",NIAGARA'S CHOICE FCU
0000008694,"\\\"\\\"",SINGING RIVER FCU
0000008697,"\\\"\\\"",BIG VALLEY FCU
0000008715,"\\\"\\\"",1ST CMNTY FCU
0000008725,"\\\"\\\"",COLORAMO FCU
0000008797,"\\\"\\\"",WRIGHT PATMAN CONGRSSIONAL FCU
0000008831,"\\\"\\\"",BLAIR COUNTY FCU
0000008854,"\\\"\\\"",UKRAINIAN FCU
0000008905,"\\\"\\\"",CENTRAL SUNBELT FCU
0000008936,"\\\"\\\"",SEBASTICOOK VALLEY FCU
0000008947,"\\\"\\\"",SOUTHEASTERN FCU
0000009003,"\\\"\\\"",MARKET USA FCU
0000009005,"\\\"\\\"",UNITED SVC OF AMER FCU
0000009007,"\\\"\\\"",CLEARVIEW FCU
0000009029,"\\\"\\\"",AUGUSTA VAH FCU
0000009059,"\\\"\\\"",MORRISTOWN FCU
0000009071,"\\\"\\\"",DIRECT FED CU
0000009094,"\\\"\\\"",WYHY FCU
0000009095,"\\\"\\\"",HANSCOM FCU
0000009099,"\\\"\\\"",PINAL CTY FCU
0000009106,"\\\"\\\"",CLASS ACT FCU
0000009109,"\\\"\\\"",FAMILIES & SCH TOGETHER FCU
0000009119,"\\\"\\\"",MERCED SCH EMPL FCU
0000009146,"\\\"\\\"",BMS FCU
0000009160,"\\\"\\\"",MERIDIAN TR FCU
0000009164,"\\\"\\\"",CARTER FCU
0000009208,"\\\"\\\"",OHIO CATHOLIC FCU
0000009229,"\\\"\\\"",NEIGHBORS FCU
0000009230,"\\\"\\\"",VONS EMPL FCU
0000009237,"\\\"\\\"",RUTGERS FCU
0000009247,"\\\"\\\"",PIONEER FCU
0000009260,"\\\"\\\"",L&N FCU
0000009289,"\\\"\\\"",LOWER COLUMBIA LONGSHORE FCU
0000009292,"\\\"\\\"",CONSOLIDATED FCU
0000009293,"\\\"\\\"",YOLO FCU
0000009296,"\\\"\\\"",SUN CMNTY FCU
0000009300,"\\\"\\\"",BOSSIER FCU
0000009321,"\\\"\\\"",CD FCU
0000009331,"\\\"\\\"",ROBINS FCU
0000009348,"\\\"\\\"",KATAHDIN FCU
0000009358,"\\\"\\\"",NY TIMES EMPL FCU
0000009373,"\\\"\\\"",AMERICAS CU A FCU
0000009436,"\\\"\\\"",OSU FCU
0000009475,"\\\"\\\"",APL FCU
0000009483,"\\\"\\\"",IBEW & UNITED WKRS FCU
0000009486,"\\\"\\\"",SCHOOL SYS FCU
0000009488,"\\\"\\\"",COOSA VALLEY FCU
0000009500,"\\\"\\\"",CUMBERLAND CTY FCU
0000009508,"\\\"\\\"",YORK COUNTY FED CU
0000009518,"\\\"\\\"",EASTMILL FCU
0000009556,"\\\"\\\"",RALPHS FCU
0000009589,"\\\"\\\"",BARKSDALE CU
0000009604,"\\\"\\\"",FIRST HERITAGE FCU
0000009607,"\\\"\\\"",APCI FCU
0000009639,"\\\"\\\"",FEDERAL AVIATION ADMIN FCU
0000009643,"\\\"\\\"",LAFAYETTE SCH FCU
0000009759,"\\\"\\\"",FORT CAMPBELL FCU
0000009788,"\\\"\\\"",EGLIN FCU
0000009810,"\\\"\\\"",NORTHWEST UNITED FCU
0000009845,"\\\"\\\"",SUPERIOR FCU
0000009915,"\\\"\\\"",MCCOY FCU
0000009923,"\\\"\\\"",SOLIDARITY FCU
0000009931,"\\\"\\\"",BAYOU FCU
0000009965,"\\\"\\\"",KELCO FCU
0000009971,"\\\"\\\"",SANTA FE FCU
0000009976,"\\\"\\\"",GROW FNCL FCU
0000009986,"\\\"\\\"",HERITAGE TR FCU
0000009988,"\\\"\\\"",SAFE FCU
0000009994,"\\\"\\\"",HEALTHNET FCU
0000009998,"\\\"\\\"",NAVY ARMY FCU
0000010015,"\\\"\\\"",ALLENTOWN FCU
0000010023,"\\\"\\\"",ISLAND FCU
0000010066,"\\\"\\\"",MERRIMACK VALLEY FCU
